189045,9826,1452,603,351,256,182,148,103,96,101,81,68,46,46,44,37,33,37,1032
29086,5467,336,79,33,18,12,7,5,6,3,2,1,1,1,2,1,1,1,14
4965,823,537,69,20,9,7,5,2,2,1,0,3,1,1,1,2,1,0,3
1889,356,96,167,20,9,2,3,0,3,0,1,0,0,0,0,1,0,1,4
1023,172,68,27,59,12,7,1,1,0,0,0,1,0,0,0,0,0,1,3
654,88,43,27,18,33,5,2,1,0,1,0,1,0,0,0,1,0,1,6
451,72,27,16,12,8,23,2,3,1,0,1,0,1,1,1,0,0,0,4
278,48,18,22,14,6,4,9,6,1,2,2,0,0,2,0,0,0,0,2
230,30,18,11,13,3,2,1,10,3,2,0,0,1,1,0,2,1,0,1
177,26,16,7,6,3,2,1,1,7,3,1,0,1,0,0,0,0,0,2
149,23,7,5,1,4,3,1,0,0,3,1,0,0,1,0,0,0,0,0
148,14,6,7,3,2,5,0,0,0,1,3,0,0,0,0,0,0,0,0
110,23,1,3,1,8,6,1,1,3,0,0,3,0,3,0,1,0,0,0
82,13,4,4,2,2,2,2,3,1,0,0,1,2,0,0,1,0,0,3
81,6,6,1,2,1,4,0,1,0,0,1,0,0,2,0,0,0,0,2
72,8,3,3,6,1,2,3,2,4,1,1,0,0,0,1,0,0,0,1
79,5,1,2,4,2,0,1,1,2,2,1,2,1,1,0,0,0,0,2
57,5,3,0,4,0,6,1,1,0,0,0,1,0,0,0,0,1,0,0
85,9,2,1,0,3,2,4,2,1,0,0,2,0,1,0,0,1,0,1
1052,89,33,23,8,19,20,19,25,7,3,8,12,10,5,7,4,6,4,133
