341754,12737,1813,792,537,329,248,193,160,151,128,114,101,69,79,66,56,48,57,1195
43538,5312,389,94,47,15,8,7,5,4,2,0,3,1,2,1,1,0,2,11
10697,1129,451,52,17,19,4,4,5,1,3,1,1,0,0,0,0,1,0,4
4639,531,107,112,31,3,2,2,1,0,0,1,1,1,1,0,0,0,0,7
2619,269,67,22,53,12,8,4,0,0,1,0,0,0,0,0,0,1,0,3
1645,192,56,17,14,20,8,4,1,0,1,1,0,0,0,0,0,0,0,4
1087,127,43,15,10,6,9,3,1,0,0,2,2,1,0,1,0,1,1,1
747,87,24,14,7,1,3,3,0,3,1,2,1,1,0,1,0,0,2,2
583,73,26,8,1,4,0,6,5,0,0,0,1,0,1,0,0,0,0,0
430,48,18,6,3,3,0,1,0,3,2,2,0,0,1,0,0,0,0,2
372,39,18,9,4,2,3,3,0,0,3,1,1,0,0,0,0,0,0,4
282,36,8,8,4,0,0,1,3,1,2,1,2,0,0,0,0,0,0,0
216,30,8,5,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
167,20,4,2,2,4,1,2,1,1,0,0,1,3,1,0,0,0,1,1
164,23,4,4,3,1,2,1,1,1,0,0,0,1,1,0,0,0,0,1
137,24,8,2,1,2,1,1,2,0,0,0,0,0,0,2,0,1,0,1
115,17,7,4,2,3,1,2,0,0,1,0,0,1,0,0,0,0,0,4
99,14,3,2,2,2,2,0,2,0,0,1,0,1,0,0,0,0,1,1
100,12,6,2,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1
1180,149,48,38,25,24,24,18,15,19,17,5,13,5,5,16,5,9,3,132
