248575,14884,1844,687,377,277,197,144,143,96,94,71,98,52,58,44,38,26,34,995
41118,8299,630,189,53,41,41,21,14,8,5,11,2,4,8,3,3,2,2,18
6640,1413,841,86,46,19,11,6,5,3,2,1,1,5,3,1,3,3,2,12
2414,614,193,269,36,19,6,7,7,3,1,3,1,2,2,1,0,2,1,7
1201,289,111,53,99,23,7,4,2,1,1,0,2,0,1,0,0,0,0,3
688,157,73,42,31,45,7,5,1,2,0,2,0,0,1,1,0,1,1,2
470,99,67,26,13,17,31,6,3,1,1,2,0,1,1,0,0,0,1,4
332,60,31,17,11,8,6,19,0,1,1,0,1,0,0,0,0,0,1,4
264,48,19,19,12,9,3,7,4,3,0,3,0,3,1,0,0,0,0,1
225,38,13,15,11,7,2,2,1,4,0,0,0,0,1,0,0,0,0,2
177,24,15,7,6,9,5,2,2,3,4,1,0,0,0,1,0,0,0,2
160,12,3,12,3,4,3,1,2,0,2,3,2,0,0,0,0,1,0,0
120,13,8,6,4,1,3,1,1,2,0,3,4,0,0,0,1,0,0,0
79,10,8,5,3,0,1,2,1,0,1,1,1,2,2,1,0,0,1,3
101,9,3,1,7,1,0,3,3,0,2,0,0,0,1,0,0,0,1,1
109,8,6,2,3,1,0,0,0,0,0,0,1,0,0,3,0,0,0,1
65,11,3,4,0,1,2,2,1,0,0,0,0,2,0,0,0,0,0,1
73,3,1,2,9,3,1,1,1,1,0,0,0,1,1,0,0,1,0,3
75,2,3,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,1,4
1184,93,41,25,22,22,20,12,14,21,16,9,8,5,8,7,8,8,4,132
