250461,13389,1736,738,432,312,200,148,125,101,71,82,71,57,47,50,34,47,40,1213
35474,5518,410,90,44,19,9,3,10,1,2,1,0,2,0,1,3,2,2,7
9394,1328,427,70,30,13,2,6,2,2,1,0,1,3,0,2,0,0,0,5
4551,661,147,137,25,8,3,2,2,0,1,1,0,0,0,1,0,0,0,7
2754,425,100,40,59,5,3,0,2,0,0,0,0,1,0,0,0,1,0,2
1758,327,91,21,16,26,10,2,0,1,0,1,1,0,0,0,0,0,1,3
1223,193,51,22,11,6,7,4,0,1,2,0,0,1,1,1,0,0,1,3
877,172,36,24,7,5,5,3,1,2,0,0,0,0,0,0,0,0,0,5
713,122,32,16,5,5,1,5,7,3,0,0,0,0,0,0,1,0,1,2
513,89,34,13,4,7,2,4,3,6,0,0,1,1,0,0,0,0,0,3
412,72,27,9,9,5,6,3,0,2,4,0,0,0,0,0,0,0,0,0
356,60,28,9,8,6,3,4,1,2,0,2,0,1,0,0,0,0,1,1
339,62,18,5,7,1,4,3,5,1,0,1,3,0,0,0,0,0,0,3
247,49,12,7,8,0,2,2,5,2,0,1,0,4,1,0,0,0,0,0
211,39,9,5,10,2,2,1,4,1,4,2,0,1,0,0,0,0,0,1
174,21,17,5,7,7,3,2,0,0,1,2,0,0,0,0,0,0,0,3
165,28,7,3,5,7,0,0,0,0,2,0,4,0,0,0,0,0,0,4
149,28,4,8,4,0,2,1,1,0,0,2,0,1,0,0,0,1,0,1
142,22,9,3,3,4,1,0,0,0,0,0,3,1,0,0,0,0,0,3
2243,228,103,33,30,31,19,23,32,24,24,20,24,12,7,8,6,2,0,127
