218350,11336,1548,599,382,244,207,142,123,102,95,77,94,52,39,48,40,39,40,1043
35102,6444,421,94,43,13,13,4,6,5,4,2,1,3,3,2,0,0,1,14
6187,992,594,77,27,13,6,6,1,1,5,2,0,0,0,0,0,0,0,12
2193,458,129,155,31,12,3,4,2,2,4,1,0,0,0,1,0,0,0,1
1145,193,72,46,74,22,6,1,1,2,0,0,2,0,0,0,0,0,0,1
722,102,40,25,28,53,6,3,1,2,4,0,1,0,0,0,2,0,0,6
474,89,27,12,10,8,29,7,2,0,0,1,1,0,0,0,0,1,1,1
341,57,18,13,3,4,4,17,0,1,5,0,1,0,0,0,0,0,1,3
252,43,20,10,4,3,2,3,7,1,1,3,0,1,0,0,0,0,0,4
160,27,20,8,7,1,0,1,3,6,3,1,2,3,0,0,0,0,1,1
152,31,12,2,2,1,1,2,0,3,5,2,1,0,1,0,0,0,1,5
142,25,9,13,4,2,2,1,1,0,1,5,0,1,0,0,0,0,0,3
113,16,9,5,2,3,0,1,0,0,1,1,3,0,1,0,1,1,0,2
73,12,5,3,5,0,1,2,0,0,2,0,0,1,1,1,1,0,0,0
68,6,4,1,5,1,2,3,1,2,0,1,0,1,0,0,0,0,0,0
74,7,2,5,3,3,0,0,2,0,0,0,0,0,2,1,0,1,0,0
80,7,7,3,3,0,2,0,0,1,1,1,0,0,0,1,1,1,0,1
55,6,1,5,0,4,2,2,1,1,1,2,0,0,0,0,0,0,0,0
71,5,2,2,0,3,1,1,1,2,0,0,0,0,0,0,0,0,3,1
995,96,30,32,17,20,12,7,9,12,11,10,9,15,8,5,4,3,6,134
