20
0 1 101 2
27.12451862489848 31.273370704195138 27.28241342922257 26.228783772950322 25.982180574500283 27.522291309345007 27.27289604785143 26.999744299589192 27.014080932131012 27.316133261744955 27.073521160259777 26.75694409636762 26.44915986807628 26.26415943288402 26.2820586442551 25.658585608697184 25.435658827995475 23.348356895220512 24.782389885415338 29.233319318357083
25.76277716046472 28.143995592782307 25.647910199868335 23.76124461030706 24.192910931576947 26.615809559045907 24.24823199522374 23.50975543664726 23.506845891511734 25.244183738099785 24.9110341484933 23.482298532923007 22.05787814733332 21.869300283219676 20.679976726074987 21.464053509865867 20.70701879514772 19.887505926675725 19.625129198138968 24.481229105266884
25.501163710705054 27.55081245081363 25.288314097626312 23.494781592794826 22.552164492273164 24.18526893579095 23.961555649619854 20.6579964786791 18.99414169518124 21.911694709884067 20.73255982126319 20.248252610194406 19.431881244567943 20.068529968024237 19.47419587265888 19.769289752549383 20.94324106722808 19.34136258478065 20.49597867522361 24.05689478726773
24.536172859541445 26.76404835424067 22.276774744883575 24.73644382386241 21.36395244553638 24.046222116047275 20.41176440455815 22.246116979723336 22.154883121989783 20.10872448763194 21.740626336129402 21.731905508477908 19.531416136605117 19.749495818140396 20.957172194115085 21.16138556067297 18.43401919497529 18.86217516400351 19.485850785792998 21.050378675008144
24.57257457647378 26.858528403405177 23.515637380342604 22.595396005898884 24.102719757967225 22.88368455026384 20.994071878749782 19.773168048500736 22.94256969275747 20.500393961849877 22.410567712204582 21.18295096401911 18.600400978573028 17.283536539655483 18.666471993077334 20.395589269169125 18.856063589876992 19.372507879469836 16.416753159851073 22.538742318794267
24.4119891944029 26.219942099208758 23.56690357870539 21.619779560880207 22.526941659244418 21.64945561479433 22.07379261833926 21.84466854481578 21.550115631784116 18.879225106504894 22.313263743683173 17.87932805816592 17.94210771808473 0.0 19.29246451055023 0.0 16.28215704274926 18.581701328992512 18.347756052983712 22.62417467363463
24.464306672488167 26.341341550778385 22.057440957415867 21.091425794253016 24.400859038860116 22.849955968394493 20.84937579094511 23.382262951398104 20.776900097134142 21.603675930250617 20.65819177883451 20.896460322203733 0.0 0.0 19.827673457312535 0.0 21.63407845089459 0.0 19.724754000476604 23.322740397559794
24.268164420641405 26.475873584776352 21.643684909682626 22.23232600617868 23.63551746383119 23.24599459537313 20.65524932634258 22.015995232651537 20.744347424455565 0.0 17.909369385569747 0.0 0.0 0.0 19.5536135832816 18.157067356155064 0.0 18.13614592702545 0.0 20.53412093559369
23.554125369814255 25.606144595406587 25.785572512668228 23.40512621058122 24.015827827134625 23.531495216954422 21.67879202590362 25.123653095366173 16.877952712297308 19.005654932548183 0.0 20.087513447675953 0.0 17.95883648829739 17.562599661370946 18.7939172140772 0.0 17.127637298352216 0.0 22.420960775710103
23.822683096579695 26.07114956333654 21.639742626710724 21.973403961980885 23.374941464043594 23.29346984130708 22.207174075275503 23.56712936174938 18.091714069994214 21.54542177871505 0.0 22.129983113581215 0.0 0.0 21.658509504642932 19.813082530473213 20.359264581003803 0.0 0.0 19.37718236974283
22.823477013464984 25.270556761546377 23.130871409227467 20.89529032248386 20.85380703294821 23.95005643360958 22.015993170314268 21.296770680983386 20.063601881008918 21.502726831776506 20.996813229942365 18.3482986677369 0.0 0.0 0.0 17.714504533003616 0.0 0.0 0.0 20.96712767817059
23.42812953931641 24.55080291701121 20.52278791662416 22.95529709660765 23.32275013566035 22.878864134606207 23.300084726513138 20.102709540057464 20.730678065878863 0.0 0.0 22.470641158480575 0.0 0.0 0.0 16.855536305475162 0.0 0.0 0.0 22.62543994075387
24.66537242033413 26.394018925674615 21.599412819240204 25.834574534116094 22.092046277184842 20.58218309134457 21.390044862716323 0.0 18.060524002729128 0.0 0.0 15.410634411317195 19.716784047798424 0.0 0.0 21.907358894348526 0.0 0.0 0.0 18.899172177778937
23.180437076309826 24.68299584583241 17.714190468920176 19.338188710695476 0.0 20.781738950162502 21.946839377160416 0.0 0.0 0.0 17.002229487668508 20.26601220000025 0.0 17.0783150729726 0.0 19.879526626048314 0.0 0.0 0.0 21.9671845630329
22.842960075747484 23.810126323330465 18.643674600062806 0.0 0.0 20.158589212051403 19.5113602746643 21.2756789869065 0.0 17.743457895501027 0.0 16.420201203115823 0.0 0.0 0.0 19.484175031024677 0.0 0.0 0.0 20.556957688004008
22.667249827076656 23.545258333034884 14.86104497838356 18.30322455300143 21.135467948730387 18.542806686632503 0.0 0.0 0.0 0.0 0.0 20.8246105784658 0.0 22.94356558287585 0.0 0.0 0.0 0.0 0.0 23.31263991888686
21.372303365704415 25.543453885650653 20.544663302208907 18.030662880451313 18.832581571652664 21.281280905556827 17.66620998611352 0.0 18.128534414852137 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 18.28153766953892 18.79870493375203
22.19763205395561 23.94459167507955 19.757433149878757 16.65384356825307 22.044127162036215 20.57914278275728 0.0 20.4797493578331 20.675912168872244 17.765630298965647 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 21.153508661665775
23.19486334961328 23.95708001502201 16.04695586936539 0.0 16.816478973966326 0.0 0.0 0.0 0.0 17.24648650736178 0.0 0.0 0.0 0.0 0.0 0.0 22.853109732875723 18.38653177374021 0.0 17.549755413675513
27.453213121600385 27.838465052362388 22.33716143790743 24.096982059309088 22.830196101867877 24.266700125007354 23.18333197653481 20.137336710650736 19.07952869377279 18.8836914389023 22.567634436103926 21.58309388391687 19.32590839499667 20.02163462354275 23.2740434934296 0.0 0.0 20.66430084758409 0.0 25.303664297030505
