282132,11463,1860,792,522,397,240,215,163,140,130,109,91,87,91,71,69,39,50,1298
49246,5426,362,91,26,28,5,6,1,0,8,1,2,2,1,5,0,0,1,7
12459,1422,413,71,28,14,5,7,5,4,0,1,0,1,1,0,1,0,0,4
6399,733,145,115,22,13,7,1,2,0,0,1,2,0,0,1,0,1,0,3
4750,394,76,25,46,7,4,3,4,1,0,0,0,2,1,0,0,0,0,3
2549,225,75,24,15,18,8,4,2,2,2,0,0,1,0,0,0,0,1,4
1561,138,31,12,16,6,11,7,0,2,0,1,0,0,0,0,0,0,0,1
1122,124,29,9,4,4,3,6,1,2,1,0,0,0,0,0,2,0,0,2
803,79,27,11,9,3,4,3,5,3,0,0,1,0,2,0,0,0,1,1
530,55,15,7,4,4,3,1,3,4,0,0,0,0,0,0,1,0,0,4
445,65,15,6,0,6,1,2,2,2,5,1,0,0,0,1,0,0,0,5
367,44,11,3,3,4,1,2,3,1,2,1,2,0,0,0,0,0,0,2
280,39,9,1,5,2,0,1,0,0,2,2,3,0,1,0,0,0,0,3
207,33,7,3,0,1,0,1,3,1,2,0,0,2,0,0,0,0,0,0
203,18,8,3,2,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0
151,16,8,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
119,18,5,2,0,0,0,0,1,0,2,0,1,0,0,0,1,1,0,2
104,15,0,1,1,1,2,0,1,0,0,0,0,0,1,1,0,0,0,4
86,15,4,4,6,1,2,0,2,0,0,1,0,0,1,0,0,0,0,2
1314,191,64,31,29,21,10,22,9,16,17,8,10,5,13,14,4,9,6,106
