283399,16075,1831,755,420,300,203,162,134,95,85,83,80,66,57,51,49,48,37,1214
42760,7184,488,84,53,19,14,2,6,6,5,2,5,3,2,2,2,2,1,11
11005,1925,591,79,27,12,9,4,1,2,4,1,3,2,1,0,0,2,0,5
5086,1122,243,149,31,4,3,2,2,0,0,1,1,1,1,0,1,0,0,2
2782,658,134,50,74,28,8,4,5,3,1,1,3,2,1,0,0,1,0,4
1878,441,113,35,30,50,13,5,4,1,0,0,2,0,0,0,0,0,0,2
1293,288,85,29,22,14,25,10,1,5,0,0,2,0,0,0,0,0,0,1
880,229,70,26,12,16,6,20,9,4,2,1,1,0,0,0,0,0,1,3
709,186,53,20,17,6,3,5,7,2,5,0,1,1,0,0,0,0,0,3
511,135,36,16,12,8,3,4,5,7,5,2,1,0,0,1,0,0,0,3
416,105,39,14,8,2,3,0,1,2,2,4,2,0,3,0,0,0,0,2
337,97,31,11,10,7,5,4,1,2,4,4,1,1,1,0,0,1,0,0
258,74,26,13,4,7,2,2,2,1,1,0,2,3,1,0,1,0,0,4
237,56,15,14,5,6,5,4,3,1,0,0,0,1,0,1,0,0,1,1
244,49,18,13,4,7,1,1,1,1,1,0,2,0,0,0,0,0,0,2
232,45,17,8,9,5,4,3,0,2,0,1,1,0,1,1,1,0,0,4
240,41,19,8,4,3,1,0,1,0,2,0,0,1,0,1,1,0,1,4
222,28,15,11,4,1,0,1,2,1,0,0,1,1,1,1,0,0,1,0
220,28,7,7,1,0,0,2,0,2,0,1,0,1,0,0,0,0,0,3
1725,350,134,66,43,28,30,20,14,8,8,5,13,5,12,2,3,8,5,149
