1700421074149,67909938503395,4096059187631,2251307758832,1073146562369,640483966440,325884251271,145815108350,13997758658,10567432202,37208881102,8693885818,2763234413,21130156906,5275126850,40621254167,3644193879,92578176,350955603,182322479546
223402932272,9923725036453,907912643271,301160363981,440297304751,526404656642,67751436591,7964884792,399788340607,16871430798,2616359335,46228029,1439345401,10318724,0,0,0,0,3800000,19354524574
103186207721,1591788187611,202860865870,487748232924,30870865961,4780491113,69256560832,8364009721,8132000,9844377123,67220943,0,12343300,0,0,4990000,0,0,0,13791661664
54481104338,752535805640,92047801424,134391425210,9793310556,26472842300,3926591134,328767318,1710123496,5504939889,60085534,15146000,490080560,0,3994638,0,0,0,0,184489022
60440457599,1145594449579,18082234436,365808287825,12324240286,6909460967,32031152273,29471796,281762689,5089006637,2255861334,0,0,2646760,0,0,0,0,0,1290804088
42287158776,632599146090,11645661846,2357672341,107664262558,4496278479,210621915,0,664795900,15901235124,82649600,24796000,0,0,0,25961548,17271354,0,4460000,9643454083
42363689127,216654723433,34669855826,8561675868,2036480594,2853960850,8179315700,6261882,0,744158076,62696400,0,0,0,0,0,0,0,0,3022438098
24212229681,305227314718,33722547083,984389208,1484496149,2899080962,218798959,28228500524,589985576,1595642894,86032640,0,5001543183,0,0,0,0,0,0,1302774671
11070132019,171130229995,3354141560,351085546248,72715693286,245494679,20444100,7896000,0,377919735,51479640,11127300,0,2643460,0,0,0,0,0,5290899564
18696948378,143039264092,3543729473,6740910015,20118920543,172626000,7551497227,0,5778327142,9118900,41270000,0,0,0,0,0,0,0,0,18237510433
31285702273,188762399925,676364459,239443941,12599600,3786982907,0,0,0,0,1103325348,12439906513,0,0,0,0,0,0,0,22829727256
5211386237,205431743238,2333632795,14520503104,269647254,0,0,0,1763460,0,187325868,0,0,0,0,0,0,0,0,77277842832
2222999423,107723051246,3558234,0,4164800,559087127,3520000,0,0,0,371145868,0,0,0,0,0,0,0,0,64509039198
81375920601,94293705068,87082325,4320000,0,113766934,5327299059,2590000,2766760,0,7020879794,490831831,0,0,0,34660670000,0,0,0,116364072803
7633414069,108101537673,1981087,183342088,11904800,0,0,0,0,1959943,127273806,0,0,0,0,43140775990,0,0,0,195291126123
11784361079,49854118355,0,0,11310681,0,0,0,23537227754,15233000,38400000,0,0,0,0,0,0,0,0,267647718184
16289658926,199128671638,561946631,1127701044,5387839460,0,2213833425,0,0,1556872950,33478000,0,0,4436000,0,0,0,0,0,374199620189
26562254956,53136307899,0,0,8044009534,0,0,0,0,26196000,42354400,0,0,0,0,0,0,0,0,474386667456
14719905489,14628329102,0,0,0,52940934,0,0,0,0,21195800,0,0,0,0,0,50005400817,0,0,434855346454
818226459972,2760364450047,663838827,1192326383,857681614,362733934,0,0,1187499464,567289677,36306218646,8636201565,104652564766,328686248117,23425359665,45114129700,263455122927,92505397121,88800779161,3608108532404
