20
0 1 101 1
1205198989144 76362884169297 1411339839324 492091717381 384545423346 1793945481776 1397971297495 1063824426078 1079185939032 1459741443253 1145277796820 834493905566 613414697244 509811360791 519018738677 278235242609 222636449896 27611662526 115847101253 9928857171735
308789095205 3340503878422 275280765826 41726063347 64250677930 724651538425 67905249161 32447934203 32353662684 183839865356 131751225896 31569134170 7597046024 6291387449 1915268973 4195174151 1967768457 867089800 666983840 85722081157
237708481274 1845847488605 192134460347 31965683487 12454049558 63761545873 50980183235 1873630179 354879506 6563841678 2018674613 1243753660 549779816 1039158561 573542759 770412721 2492091730 502200380 1593383938 56079825486
90563766349 840443474076 9456062671 110644810743 3795566931 55484486526 1464693121 9170559725 8370925613 1081777833 5531769130 5483737268 607318130 755313155 2527052331 3099580884 202685559 311005868 580266456 2773915938
93921180017 923720694269 32639353532 13004264594 58709473460 17349538277 2622041523 773406411 18401846931 1600434739 10809755956 3167150561 239376492 64146731 255726524 1441192090 309110929 518087682 26960955 12288005970
79987513240 487759981084 34356283313 4902086369 12143851626 5049741016 7718916170 6138312628 4572211364 316353963 9807477325 116392100 123933400 0 478234467 0 23565731 234941828 185934166 13383947179
84283660119 550718007149 7593725398 2890146339 79102175887 16774121500 2268813786 28563917486 2110197278 4823777204 1873996135 2378194687 0 0 816731237 0 4972684296 0 736854625 26913331028
69272344981 630022119059 5020684369 9044956862 36796355590 24925115230 1868490095 7285430821 2042610746 0 119941724 0 0 0 620949776 153654099 0 150472830 0 1655333134
33920064531 264020285448 315908892226 29224504546 53823445958 33161068772 5200076667 162964834614 42759410 358988929 0 1059073839 0 126024092 84794973 290485549 0 54886855 0 10922688276
44370038813 420326128734 5000930374 6981650187 28355550833 26136980394 8820295904 34364041255 143933398 4550800365 0 8165063120 0 0 5095668412 804900889 1389780642 0 0 520515147
16335789194 188752777858 22214667141 2375413827 2278889757 50397308818 7285415796 3548950848 1034050095 4360593513 2629239321 186035084 0 0 0 98705546 0 0 0 2552336007
29904557181 91898458964 1636679115 18637551440 26913593114 17266107538 26310446616 1075290526 2014879533 0 0 11479036995 0 0 0 41811561 0 0 0 13400892165
103054066082 580506076791 4803256678 331774618260 7861108449 1736834900 3895905796 0 139513394 0 0 9857877 731005269 0 0 6535443680 0 0 0 322727655
23343496430 104886329696 98674551 500608986 0 2120432957 6798627275 0 0 0 48417730 1266039523 0 52245390 0 860198560 0 0 0 6938363268
16657181075 43816377670 249962577 0 0 1137087938 595259172 3474881334 0 101605178 0 27054078 0 0 0 579294886 0 0 0 1693570514
13973059727 33620623610 5689835 177835891 3020279243 225979277 0 0 0 0 0 2213316172 0 18420182277 0 0 0 0 0 26642861736
3827396124 247976808891 1672876575 135408954 301936940 3494401962 94051884 0 149331852 0 0 0 0 0 0 0 0 0 174020704 291879647
8736532723 50122650848 761332182 34174513 7493294136 1731562405 0 1567733115 1907500052 103883170 0 0 0 0 0 0 0 0 0 3075261704
23682696906 50752524402 18626632 0 40209993 0 0 0 0 61813581 0 0 0 0 0 0 16827106636 193285503 0 83712810
1674206273217 2461057454153 10044676386 58373580740 16445920382 69170984018 23411171432 1113176959 386512926 317770065 12648210966 4725508750 494498943 991551853 25634134365 0 0 1885479547 0 195106515084
