2085388917899,148106004100676,3277710194806,1884265377370,1137715092561,461703997520,707489716156,84437534103,111764772419,321471264758,78047203664,41867912315,9284145598,6908167445,2390120053,3866393589,1845599715,1180340790,11166691393,494766381541
333828385906,7640141697337,900983486228,412033051299,253740995844,1430862405483,224248204041,40396831539,15264549999,31158445411,28048081916,111252629,46965497,10080468,0,5779959,0,20352331062,10476149,12212627959
369278541932,2717295613552,164787163616,317618637538,52963146731,144599250636,124329749476,86335362167,27771228616,25212902308,1333794235,291343292306,103389518416,10017993458,0,1383690737,309979608866,0,3484162059,350864399494
311184280588,2113213329186,457779703314,67226480984,40693085147,54564409160,24110911295,13618400492,50925740585,21448831606,43833940623,0,568720810,0,0,0,891230000,1915670000,0,25651189733
77292056074,1118277312109,218665192004,359741500006,76802187187,141022603759,33734727173,13974433835,28747771367,297531529623,917128128,4626031719,12360709280,0,1090796662,0,0,0,3917420000,41090056339
388003782034,844417629612,18073949891,256528860675,14432539482,53630419262,12910725243,6193624723,8560767733,20504669212,597443432,1160337793,222224612,0,0,0,2052980000,1115320000,2132430000,332156996724
67394046441,228656022924,2402966859,3892680240,201762294640,4066923549,261575953287,4703580749,10947362574,345059855620,25720297238,0,0,571662562,0,2780000,0,0,5324280000,15767760329
41991769395,340699704186,2510828254,70378202650,13868775862,7375957053,1436227541,17231673341,6044695515,11373643502,2575778807,1525646673,8497205158,429742427,0,42710000,0,0,0,327976785824
20735210051,114039168630,4775546035,1674699327,31538499214,2104962973,1698263156,2198279302,20027734425,4011568556,8247236794,16854574730,1627000000,0,0,0,0,0,0,19108642582
26446463242,379968122556,1427457575,2379391556,7348187778,620657955,129014073010,6028000,48580000,325093279534,562801137,303126550334,4859825917,0,0,0,0,0,0,23280239071
9020124124,206060963506,840598560,18710000,2687524131,575783547,2898926061,0,382072852,1863207072,19464832856,0,0,2670630004,0,0,4319424339,0,5232840000,29370701827
31322260330,52948187937,17002154261,6968602738,20558454104,0,668098241,0,15559417847,0,1053335835,1945750443,0,23574659174,254049807,50840000,0,0,0,68155190553
4729259062,232600334799,111831822,314054524018,4200032897,0,12368816414,91325128896,0,3063695367,17108319373,449315827,0,0,0,0,0,0,17533417,96489758966
43823723105,96299691454,8812098547,13480000,17926000,0,14352311664,0,559638434,0,263113266,0,0,0,0,113820000,0,24647425900,0,192539879916
33596460275,48976702371,0,39249586,0,579827960,19940000,0,15155074121,21487313166,4010000,31159383644,0,0,0,77610000,0,0,3597200000,335654961513
21590109613,86081014592,144992843,24960000,0,0,0,0,992239,2191730050,106204839,86300323432,2539000,0,0,0,344897431018,35201910000,0,294090179137
28095019416,138599149587,17451918,0,0,0,0,0,0,0,0,0,24345603849,0,0,76705759,0,0,0,895313269567
16055798944,19935463637,75199668806,170582074,11440629,881422829,0,7606138535,0,0,0,1188774776,0,0,0,0,0,2601780000,0,558686316812
29390392931,87251040495,4201730931,0,0,583598858,0,0,0,0,0,0,0,0,0,0,0,0,0,744774969715
1318152055283,3381514891875,30348666239,383832346210,330966580732,1374088902,18901734342,20356854526,13266765665,832033602,1091857,22174979394,336280147500,1861576774234,139117382103,92082873072,266250404816,218644223692,271272281315,4938589639287
