32147,63502,12618,797,432,331,223,168,88,83,6715,34,19,17,46,19,19,8,15,10243
1698,24525,5072,85,268,313,25,12,8,12,23,2,0,0,0,5,1,0,0,55
984,5684,950,61,88,72,9,11,5,8,3,1,2,0,2,0,0,0,0,17
328,2761,183,28,39,25,11,17,12,33,6,3,6,3,2,2,0,0,0,16
248,1792,96,44,30,19,13,20,9,25,3,4,2,4,2,7,1,0,1,6
227,1079,35,15,23,5,11,13,7,25,8,4,3,0,1,2,2,0,1,10
74,573,33,11,22,9,8,17,6,16,3,3,2,3,3,1,0,0,0,3
64,430,27,6,13,12,7,17,4,14,1,1,1,2,0,4,1,1,0,10
66,316,16,2,8,6,7,15,3,8,4,3,0,1,1,2,0,0,0,14
56,271,16,1,8,5,2,10,5,4,3,2,0,2,0,2,1,0,0,18
58,244,3,4,6,5,3,9,3,10,11,1,1,0,1,0,1,0,0,17
38,172,3,2,6,5,2,8,2,2,4,5,1,0,2,1,1,2,0,28
35,133,3,2,3,4,5,8,1,4,2,0,1,2,1,0,2,1,1,59
31,109,2,0,5,2,4,4,1,3,6,0,1,1,0,1,1,1,0,57
15,68,1,2,2,2,3,0,1,3,5,1,1,1,2,1,0,0,2,60
19,72,3,1,3,1,2,2,2,6,1,1,0,0,2,0,1,0,1,80
13,61,1,1,1,2,1,0,1,4,4,2,0,0,1,0,2,0,0,95
13,56,1,2,1,0,0,1,0,2,0,2,0,1,1,1,0,0,0,83
11,68,0,2,0,2,0,1,0,3,0,1,0,4,0,2,1,0,1,100
540,896,11,5,28,6,7,7,8,9,12,10,5,15,15,19,18,10,14,409
