5633,54653,1588,676,416,276,198,123,83,62,54,27,28,1872,18,13,1027,6,8,1188
1542,26652,4982,149,210,242,9,13,8,16,13,2,1,1000,1,0,47,0,0,60
819,5783,766,61,49,52,6,5,3,13,1,1,1,100,1,0,19,0,0,16
377,3200,138,27,15,12,9,5,1,10,4,1,1,80,2,0,3,0,0,5
270,1582,69,20,19,9,4,6,3,17,2,1,4,44,0,1,15,0,0,6
194,886,20,11,11,3,4,2,5,8,4,2,0,15,0,0,2,0,0,10
101,541,16,4,6,6,7,2,4,16,2,2,3,4,0,0,3,0,0,11
89,413,12,3,6,4,1,2,4,9,3,0,0,3,1,2,0,0,0,11
70,317,12,5,5,0,3,1,3,4,2,1,0,1,0,0,1,0,0,13
66,265,2,4,3,0,2,2,3,5,0,2,1,0,0,0,1,1,0,11
54,252,4,0,2,2,2,1,3,6,28,3,1,1,1,0,0,0,0,28
33,135,1,0,2,0,2,1,1,7,1,0,0,0,2,0,0,0,0,42
31,107,5,1,4,1,2,0,1,2,0,1,0,1,1,0,1,0,0,39
25,88,2,0,2,3,1,1,1,1,0,2,0,4,2,0,0,1,0,67
20,91,0,0,1,1,0,0,2,1,0,2,1,1,0,0,0,0,0,99
25,77,1,1,0,0,0,0,3,2,1,1,0,0,1,1,0,2,0,99
14,53,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,126
16,59,1,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,147
15,59,2,0,2,0,0,1,0,0,0,0,0,2,1,1,0,0,1,146
856,693,24,1,5,7,3,7,3,9,7,8,4,15,6,16,17,16,16,675
