5244,51318,1510,470,228,158,86,79,26,55,31,36,18,16,5,16,10,9,12,415
1661,21539,4706,133,97,179,21,7,7,13,9,3,0,1,0,1,1,0,1,35
783,5260,979,78,48,31,20,10,8,18,6,4,3,0,0,1,0,0,0,16
432,2697,181,80,50,28,19,13,8,24,5,3,4,1,3,2,0,0,1,5
345,1628,75,47,31,23,11,13,8,10,2,7,0,1,3,1,0,0,0,8
299,1101,47,26,9,12,8,14,4,18,1,1,0,1,0,0,1,0,0,8
108,602,27,13,9,13,5,14,4,9,0,0,0,0,1,0,0,0,0,7
87,452,57,9,12,10,5,12,2,8,1,4,2,1,0,1,1,1,0,6
82,350,21,9,2,2,3,12,4,8,1,6,0,0,0,0,0,0,2,15
53,282,11,6,1,1,3,8,0,8,0,3,1,0,0,0,0,0,0,26
49,308,6,4,2,3,0,5,0,4,3,3,1,0,0,0,0,0,0,31
55,167,4,2,8,3,1,2,3,3,0,3,0,1,0,0,0,0,1,44
40,134,1,1,2,2,0,2,3,3,1,3,0,0,1,0,0,0,0,45
27,95,4,1,1,1,1,3,0,4,0,3,1,1,0,0,0,0,0,72
23,79,4,0,1,1,1,0,2,2,2,1,0,1,0,0,0,0,0,82
18,73,0,3,0,0,1,1,2,0,0,4,0,0,0,0,0,0,0,121
14,74,2,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,144
17,65,2,0,0,1,1,2,2,3,1,0,0,0,0,0,0,0,0,138
22,49,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,136
465,671,20,5,5,5,4,13,3,10,9,13,4,5,5,7,9,9,12,551
