893,19984,220,123,42,21,23,13,6,10,11,16,18,22,23,31,30,19,26,248
137,4328,76,11,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,12
51,1042,19,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
32,2177,24,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,503,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
19,223,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,142,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,93,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,70,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,147,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
