20870,180959,5441,1442,725,509,408,345,259,215,476,177,150,170,154,144,122,127,96,1048
3989,29157,778,287,119,94,31,39,20,19,25,9,11,8,20,12,14,9,13,185
1774,10363,269,113,62,75,35,29,36,25,32,18,41,13,6,6,5,5,5,80
945,5025,84,48,42,67,30,14,12,14,16,10,9,4,1,3,7,6,3,81
622,2584,81,22,23,56,18,10,11,12,11,9,3,7,5,9,3,2,4,54
409,1517,36,24,23,44,12,11,13,10,6,5,9,4,3,4,5,4,3,52
271,978,25,40,8,27,11,14,11,7,7,5,5,3,5,6,2,0,3,36
202,722,28,11,6,24,11,7,15,13,7,1,3,1,1,5,3,2,5,36
134,538,27,17,6,21,2,7,7,9,5,3,5,5,4,1,4,2,1,27
132,515,7,7,24,13,4,4,5,6,10,4,4,4,3,3,2,2,2,33
104,400,2,6,8,4,7,2,8,2,3,15,7,2,6,1,4,1,0,23
65,294,7,1,4,16,4,3,3,5,4,1,9,6,4,2,2,0,2,21
67,289,2,12,2,4,7,1,2,2,9,1,3,6,2,1,4,1,2,8
50,142,3,8,3,6,2,3,4,3,3,1,2,1,5,0,2,0,1,16
59,121,2,2,4,8,24,3,1,4,3,1,1,2,2,2,0,0,1,9
51,119,3,2,2,3,2,2,2,2,3,2,1,1,1,0,1,4,1,11
30,113,4,2,3,4,1,16,7,2,1,1,1,1,1,2,0,0,2,13
27,95,1,0,3,3,7,1,2,2,2,0,0,1,1,0,0,2,0,16
29,85,3,0,0,3,2,1,1,3,6,1,1,0,0,0,1,0,0,8
1171,1456,45,7,9,33,7,17,32,10,24,16,14,15,10,17,15,8,11,281
